Year,Month,Day,Extent,Missing,Hemisphere
1983,11,29,12.337,0,north
1983,12,1,12.769,0,north
1983,12,3,12.664,0,north
1983,12,5,12.877,0,north
1983,12,7,13.042,0,north
1983,12,9,13.043,0,north
1983,12,11,13.192,0,north
1983,12,13,13.344,0,north
1983,12,15,13.366,0,north
1983,12,17,13.325,0,north
1983,12,19,13.322,0,north
1983,12,21,13.326,0,north
1983,12,23,13.539,0,north
1983,12,25,13.54,0,north
1983,12,27,13.664,0,north
1983,12,29,13.855,0,north
1983,12,31,13.907,0,north
1984,1,2,14.103,0,north
1984,1,4,14.237,0,north
1984,1,6,14.262,0,north
1984,1,8,14.303,0,north
1984,1,10,14.387,0,north
1984,1,12,14.37,0,north
1984,1,14,14.388,0,north
1984,1,16,14.411,0,north
1984,1,18,14.302,0,north
1984,1,20,14.505,0,north
1984,1,22,14.626,0,north
1984,1,24,14.703,0,north
1984,1,26,14.788,0,north
1984,1,28,14.821,0,north
1984,1,30,14.893,0,north
1984,2,1,15.026,0,north
1984,2,3,15.107,0,north
1984,2,5,15.107,0,north
1984,2,7,15.08,0,north
1984,2,9,14.988,0,north
1984,2,11,15.181,0,north
1984,2,13,15.178,0,north
1984,2,15,15.335,0,north
1984,2,17,15.427,0,north
1984,2,19,15.47,0,north
1984,2,21,15.456,0,north
1984,2,23,15.467,0,north
1984,2,25,15.534,0,north
1984,2,27,15.561,0,north
1984,2,29,15.567,0,north
1984,3,2,15.431,0,north
1984,3,4,15.483,0,north
1984,3,6,15.554,0,north
1984,3,8,15.57,0,north
1984,3,10,15.587,0,north
1984,3,12,15.58,0,north
1984,3,14,15.676,0,north
1984,3,16,15.764,0,north
1984,3,18,15.809,0,north
1984,3,20,15.78,0,north
1984,3,22,15.614,0,north
1984,3,24,15.479,0,north
1984,3,26,15.486,0,north
1984,3,28,15.504,0,north
1984,3,30,15.446,0,north
1984,4,1,15.389,0,north
1984,4,3,15.335,0,north
1984,4,5,15.268,0,north
1984,4,7,15.16,0,north
1984,4,9,15.321,0,north
1984,4,11,15.287,0,north
1984,4,13,15.107,0,north
1984,4,15,15.085,0,north
1984,4,17,15.037,0,north
1984,4,19,14.973,0,north
1984,4,21,14.897,0,north
1984,4,23,14.699,0,north
1984,4,25,14.678,0,north
1984,4,27,14.608,0,north
1984,4,29,14.373,0,north
1984,5,1,14.194,0,north
1984,5,3,14.009,0,north
1984,5,5,13.976,0,north
1984,5,7,13.907,0,north
1984,5,9,13.816,0,north
1984,5,11,13.724,0,north
1984,5,13,13.764,0,north
1984,5,15,13.621,0,north
1984,5,17,13.451,0,north
1984,5,19,13.487,0,north
1984,5,21,13.367,0,north
1984,5,23,13.401,0,north
1984,5,25,13.289,0,north
1984,5,27,13.192,0,north
1984,5,29,13.035,0,north
1984,5,31,12.994,0,north
1984,6,2,12.828,0,north
1984,6,4,12.644,0,north
1984,6,6,12.526,0,north
1984,6,8,12.439,0,north
1984,6,10,12.354,0,north
1984,6,12,12.294,0,north
1984,6,14,12.254,0,north
1984,6,16,12.192,0,north
1984,6,18,12.079,0,north
1984,6,20,12.018,0,north
1984,6,22,11.966,0,north
1984,6,24,11.877,0,north
1984,6,26,11.783,0,north
1984,6,28,11.582,0,north
1984,6,30,11.439,0,north
1984,7,2,11.202,0,north
1984,7,4,10.989,0,north
1984,7,6,10.807,0,north
1984,7,8,10.699,0,north
1984,7,10,10.477,0,north
1984,7,12,10.183,0,north
1984,7,14,10.117,0,north
1984,7,16,9.929,0,north
1984,7,18,9.711,0,north
1984,7,20,9.629,0,north
1984,7,22,9.472,0,north
1984,7,24,9.368,0,north
1984,7,26,9.298,0,north
1984,7,28,8.875,0,north
1984,7,30,8.907,0,north
1984,8,1,8.745,0,north
1984,8,3,8.496,0,north
1984,8,5,8.303,0,north
1984,8,7,8.189,0,north
1984,8,9,8.027,0,north
1984,8,11,8.002,0,north
1984,8,13,7.918,0,north
1984,8,15,7.816,0,north
1984,8,17,7.698,0,north
1984,8,19,7.548,0,north
1984,8,21,7.461,0,north
1984,8,23,7.401,0,north
1984,8,25,7.346,0,north
1984,8,27,7.272,0,north
1984,8,29,7.057,0,north
1984,8,31,7.058,0,north
1984,9,2,6.828,0,north
1984,9,4,6.697,0,north
1984,9,6,6.528,0,north
1984,9,8,6.509,0,north
1984,9,10,6.501,0,north
1984,9,12,6.422,0,north
1984,9,14,6.461,0,north
1984,9,16,6.396,0,north
1984,9,18,6.514,0,north
1984,9,20,6.728,0,north
1984,9,22,6.974,0,north
1984,9,24,7.178,0,north
1984,9,26,7.338,0,north
1984,9,28,7.455,0,north
1984,9,30,7.549,0,north
1984,10,2,7.745,0,north
1984,10,4,7.947,0,north
1984,10,6,8.057,0,north
1984,10,8,8.227,0,north
1984,10,10,8.188,0,north
1984,10,12,8.26,0,north
1984,10,14,8.334,0,north
1984,10,16,8.354,0,north
1984,10,18,8.513,0,north
1984,10,20,8.638,0,north
1984,10,22,8.933,0,north
1984,10,24,9.116,0,north
1984,10,26,9.266,0,north
1984,10,28,9.398,0,north
1984,10,30,9.433,0,north
1984,11,1,9.565,0,north
1984,11,3,9.819,0,north
1984,11,5,9.969,0,north
1984,11,7,10.081,0,north
1984,11,9,10.224,0,north
1984,11,11,10.558,0,north
1984,11,13,10.578,0,north
1984,11,15,10.795,0,north
1984,11,17,11.072,0,north
1984,11,19,11.219,0,north
1984,11,21,11.518,0,north
1984,11,23,11.641,0,north
1984,11,25,11.812,0,north
1984,11,27,11.903,0,north
1984,11,29,11.869,0,north
1984,12,1,11.968,0,north
1984,12,3,12.263,0,north
1984,12,5,12.397,0,north
1984,12,7,12.712,0,north
1984,12,9,12.738,0,north
1984,12,11,12.837,0,north
1984,12,13,13.018,0,north
1984,12,15,13.124,0,north
1984,12,17,13.025,0,north
1984,12,19,13.24,0,north
1984,12,21,13.202,0,north
1984,12,23,13.307,0,north
1984,12,25,13.323,0,north
1984,12,27,13.394,0,north
1984,12,29,13.494,0,north
1984,12,31,13.789,0,north
1985,1,2,14.045,0,north
1985,1,4,14.24,0,north
1985,1,6,14.406,0,north
1985,1,8,14.432,0,north
1985,1,10,14.455,0,north
1985,1,12,14.584,0,north
1985,1,14,14.568,0,north
1985,1,16,14.71,0,north
1985,1,18,14.88,0,north
1985,1,20,14.906,0,north
1985,1,22,14.945,0,north
1985,1,24,15.036,0,north
1985,1,26,15.186,0,north
1985,1,28,15.313,0,north
1985,1,30,15.167,0,north
1985,2,1,15.252,0,north
1985,2,3,15.298,0,north
1985,2,5,15.445,0,north
1985,2,7,15.441,0,north
1985,2,9,15.549,0,north
1985,2,11,15.447,0,north
1985,2,13,15.448,0,north
1985,2,15,15.554,0,north
1985,2,17,15.473,0,north
1985,2,19,15.368,0,north
1985,2,21,15.498,0,north
1985,2,23,15.447,0,north
1985,2,25,15.568,0,north
1985,2,27,15.732,0,north
1985,3,1,15.791,0,north
1985,3,3,15.698,0,north
1985,3,5,15.706,0,north
1985,3,7,15.681,0,north
1985,3,9,15.575,0,north
1985,3,11,15.614,0,north
1985,3,13,15.914,0,north
1985,3,15,16.094,0,north
1985,3,17,16.163,0,north
1985,3,19,16.059,0,north
1985,3,21,16.044,0,north
1985,3,23,16.063,0,north
1985,3,25,16.027,0,north
1985,3,27,16.019,0,north
1985,3,29,15.957,0,north
1985,3,31,15.77,0,north
1985,4,2,15.58,0,north
1985,4,4,15.576,0,north
1985,4,6,15.535,0,north
1985,4,8,15.459,0,north
1985,4,10,15.445,0,north
1985,4,12,15.524,0,north
1985,4,14,15.432,0,north
1985,4,16,15.511,0,north
1985,4,18,15.454,0,north
1985,4,20,15.252,0,north
1985,4,22,15.226,0,north
1985,4,24,15.225,0,north
1985,4,26,15.109,0,north
1985,4,28,15.065,0,north
1985,4,30,14.955,0,north
1985,5,2,14.714,0,north
1985,5,4,14.655,0,north
1985,5,6,14.56,0,north
1985,5,8,14.394,0,north
1985,5,10,14.32,0,north
1985,5,12,14.282,0,north
1985,5,14,14.172,0,north
1985,5,16,14.077,0,north
1985,5,18,13.914,0,north
1985,5,20,13.896,0,north
1985,5,22,13.868,0,north
1985,5,24,13.705,0,north
1985,5,26,13.625,0,north
1985,5,28,13.58,0,north
1985,5,30,13.339,0,north
1985,6,1,13.063,0,north
1985,6,3,12.935,0,north
1985,6,5,12.783,0,north
1985,6,7,12.731,0,north
1985,6,9,12.674,0,north
1985,6,11,12.475,0,north
1985,6,13,12.303,0,north
1985,6,15,12.217,0,north
1985,6,17,12.109,0,north
1985,6,19,11.88,0,north
1985,6,21,11.81,0,north
1985,6,23,11.805,0,north
1985,6,25,11.61,0,north
1985,6,27,11.498,0,north
1985,6,29,11.393,0,north
1985,7,1,11.135,0,north
1985,7,3,10.926,0,north
1985,7,5,10.791,0,north
1985,7,7,10.652,0,north
1985,7,9,10.382,0,north
1985,7,11,10.399,0,north
1985,7,13,10.112,0,north
1985,7,15,9.839,0,north
1985,7,17,9.702,0,north
1985,7,19,9.441,0,north
1985,7,21,9.213,0,north
1985,7,23,9.114,0,north
1985,7,25,8.851,0,north
1985,7,27,8.656,0,north
1985,7,29,8.4,0,north
1985,7,31,8.3,0,north
1985,8,2,8.152,0,north
1985,8,4,8.074,0,north
1985,8,6,7.995,0,north
1985,8,8,7.754,0,north
1985,8,10,7.639,0,north
1985,8,12,7.525,0,north
1985,8,14,7.442,0,north
1985,8,16,7.331,0,north
1985,8,18,7.212,0,north
1985,8,20,7.19,0,north
1985,8,22,7.139,0,north
1985,8,24,7.012,0,north
1985,8,26,6.907,0,north
1985,8,28,6.863,0,north
1985,8,30,6.793,0,north
1985,9,1,6.724,0,north
1985,9,3,6.61,0,north
1985,9,5,6.505,0,north
1985,9,7,6.496,0,north
1985,9,9,6.486,0,north
1985,9,11,6.495,0,north
1985,9,13,6.558,0,north
1985,9,15,6.568,0,north
1985,9,17,6.657,0,north
1985,9,19,6.725,0,north
1985,9,21,6.745,0,north
1985,9,23,6.799,0,north
1985,9,25,6.993,0,north
1985,9,27,6.992,0,north
1985,9,29,7.112,0,north
1985,10,1,7.365,0,north
1985,10,3,7.585,0,north
1985,10,5,7.642,0,north
1985,10,7,7.985,0,north
1985,10,9,8.013,0,north
1985,10,11,8.129,0,north
1985,10,13,8.442,0,north
1985,10,15,8.562,0,north
1985,10,17,8.708,0,north
1985,10,19,8.699,0,north
1985,10,21,8.783,0,north
1985,10,23,8.959,0,north
1985,10,25,9.116,0,north
1985,10,27,9.33,0,north
1985,10,29,9.566,0,north
1985,10,31,9.851,0,north
1985,11,2,10.219,0,north
1985,11,4,10.238,0,north
1985,11,6,10.37,0,north
1985,11,8,10.471,0,north
1985,11,10,10.47,0,north
1985,11,12,10.77,0,north
1985,11,14,10.992,0,north
1985,11,16,11.083,0,north
1985,11,18,11.041,0,north
1985,11,20,11.255,0,north
1985,11,22,11.442,0,north
1985,11,24,11.597,0,north
1985,11,26,11.723,0,north
1985,11,28,11.77,0,north
1985,11,30,11.927,0,north
1985,12,2,12.305,0,north
1985,12,4,12.314,0,north
1985,12,6,12.469,0,north
1985,12,8,12.619,0,north
1985,12,10,12.734,0,north
1985,12,12,12.771,0,north
1985,12,14,12.818,0,north
1985,12,16,13.065,0,north
1985,12,18,13.263,0,north
1985,12,20,13.271,0,north
1985,12,22,13.45,0,north
1985,12,24,13.642,0,north
1985,12,26,13.756,0,north
1985,12,28,13.571,0,north
1985,12,30,13.701,0,north
1986,1,1,14.036,0,north
1986,1,3,14.292,0,north
1986,1,5,14.489,0,north
1986,1,7,14.533,0,north
1986,1,9,14.628,0,north
1986,1,11,14.795,0,north
1986,1,13,14.901,0,north
1986,1,15,14.991,0,north
1986,1,17,14.981,0,north
1986,1,19,15.159,0,north
1986,1,21,15.252,0,north
1986,1,23,15.214,0,north
1986,1,25,15.322,0,north
1986,1,27,15.241,0,north
1986,1,29,15.194,0,north
1986,1,31,15.206,0,north
1986,2,2,15.331,0,north
1986,2,4,15.427,0,north
1986,2,6,15.546,0,north
1986,2,8,15.724,0,north
1986,2,10,15.802,0,north
1986,2,12,15.845,0,north
1986,2,14,15.724,0,north
1986,2,16,15.836,0,north
1986,2,18,15.949,0,north
1986,2,20,15.913,0,north
1986,2,22,15.966,0,north
1986,2,24,16.008,0,north
1986,2,26,15.934,0,north
1986,2,28,15.983,0,north
1986,3,2,16.02,0,north
1986,3,4,16.023,0,north
1986,3,6,16.031,0,north
1986,3,8,16.084,0,north
1986,3,10,16.158,0,north
1986,3,12,16.14,0,north
1986,3,14,16.018,0,north
1986,3,16,16.02,0,north
1986,3,18,15.941,0,north
1986,3,20,15.791,0,north
1986,3,22,15.772,0,north
1986,3,24,15.74,0,north
1986,3,26,15.672,0,north
1986,3,28,15.589,0,north
1986,3,30,15.643,0,north
1986,4,1,15.636,0,north
1986,4,3,15.629,0,north
1986,4,5,15.427,0,north
1986,4,7,15.302,0,north
1986,4,9,15.292,0,north
1986,4,11,15.182,0,north
1986,4,13,15.13,0,north
1986,4,15,15.019,0,north
1986,4,17,15.008,0,north
1986,4,19,14.872,0,north
1986,4,21,14.858,0,north
1986,4,23,14.703,0,north
1986,4,25,14.681,0,north
1986,4,27,14.629,0,north
1986,4,29,14.514,0,north
1986,5,1,14.275,0,north
1986,5,3,14.12,0,north
1986,5,5,13.925,0,north
1986,5,7,13.81,0,north
1986,5,9,13.602,0,north
1986,5,11,13.492,0,north
1986,5,13,13.424,0,north
1986,5,15,13.338,0,north
1986,5,17,13.264,0,north
1986,5,19,13.215,0,north
1986,5,21,13.192,0,north
1986,5,23,13.078,0,north
1986,5,25,12.977,0,north
1986,5,27,12.83,0,north
1986,5,29,12.781,0,north
1986,5,31,12.75,0,north
1986,6,2,12.567,0,north
1986,6,4,12.412,0,north
1986,6,6,12.26,0,north
1986,6,8,12.13,0,north
1986,6,10,12.191,0,north
1986,6,12,12.158,0,north
1986,6,14,11.999,0,north
1986,6,16,11.921,0,north
1986,6,18,11.965,0,north
1986,6,20,11.861,0,north
1986,6,22,11.837,0,north
1986,6,24,11.797,0,north
1986,6,26,11.637,0,north
1986,6,28,11.547,0,north
1986,6,30,11.357,0,north
1986,7,2,11.147,0,north
1986,7,4,11.162,0,north
1986,7,6,11.031,0,north
1986,7,8,10.882,0,north
1986,7,10,10.723,0,north
1986,7,12,10.571,0,north
1986,7,14,10.461,0,north
1986,7,16,10.211,0,north
1986,7,18,10.01,0,north
1986,7,20,9.759,0,north
1986,7,22,9.574,0,north
1986,7,24,9.323,0,north
1986,7,26,9.256,0,north
1986,7,28,9.111,0,north
1986,7,30,8.976,0,north
1986,8,1,8.762,0,north
1986,8,3,8.649,0,north
1986,8,5,8.51,0,north
1986,8,7,8.373,0,north
1986,8,9,8.2,0,north
1986,8,11,8.042,0,north
1986,8,13,7.934,0,north
1986,8,15,7.912,0,north
1986,8,17,7.908,0,north
1986,8,19,7.799,0,north
1986,8,21,7.706,0,north
1986,8,23,7.722,0,north
1986,8,25,7.661,0,north
1986,8,27,7.577,0,north
1986,8,29,7.498,0,north
1986,8,31,7.42,0,north
1986,9,2,7.229,0,north
1986,9,4,7.21,0,north
1986,9,6,7.122,0,north
1986,9,8,7.192,0,north
1986,9,10,7.187,0,north
1986,9,12,7.214,0,north
1986,9,14,7.3,0,north
1986,9,16,7.328,0,north
1986,9,18,7.398,0,north
1986,9,20,7.443,0,north
1986,9,22,7.537,0,north
1986,9,24,7.529,0,north
1986,9,26,7.724,0,north
1986,9,28,7.773,0,north
1986,9,30,7.974,0,north
1986,10,2,8.338,0,north
1986,10,4,8.659,0,north
1986,10,6,8.827,0,north
1986,10,8,9.025,0,north
1986,10,10,9.12,0,north
1986,10,12,9.267,0,north
1986,10,14,9.4,0,north
1986,10,16,9.528,0,north
1986,10,18,9.725,0,north
1986,10,20,9.897,0,north
1986,10,22,9.986,0,north
1986,10,24,10.005,0,north
1986,10,26,10.024,0,north
1986,10,28,10.141,0,north
1986,10,30,10.317,0,north
1986,11,1,10.473,0,north
1986,11,3,10.506,0,north
1986,11,5,10.639,0,north
1986,11,7,10.874,0,north
1986,11,9,11.03,0,north
1986,11,11,11.093,0,north
1986,11,13,11.484,0,north
1986,11,15,11.741,0,north
1986,11,17,11.735,0,north
1986,11,19,11.796,0,north
1986,11,21,11.832,0,north
1986,11,23,11.959,0,north
1986,11,25,12.142,0,north
1986,11,27,12.227,0,north
1986,11,29,12.268,0,north
1986,12,1,12.591,0,north
1986,12,3,12.649,0,north
1986,12,5,12.717,0,north
1986,12,7,12.775,0,north
1986,12,9,12.822,0,north
1986,12,11,12.88,0,north
1986,12,13,12.903,0,north
1986,12,15,13.03,0,north
1986,12,17,13.17,0,north
1986,12,19,13.373,0,north
1986,12,21,13.523,0,north
1986,12,23,13.672,0,north
1986,12,25,13.695,0,north
1986,12,27,13.766,0,north
1986,12,29,13.904,0,north
1986,12,31,14.089,0,north
1987,1,2,14.305,0,north
1987,1,4,14.417,0,north
1987,1,6,14.515,0,north
1987,1,8,14.688,0,north
1987,1,10,14.692,0,north
1987,1,12,14.771,0,north
1987,1,14,14.732,0,north
1987,1,16,14.797,0,north
1987,1,18,14.943,0,north
1987,1,20,15.022,0,north
1987,1,22,15.299,0,north
1987,1,24,15.408,0,north
1987,1,26,15.55,0,north
1987,1,28,15.621,0,north
1987,1,30,15.787,0,north
1987,2,1,15.81,0,north
1987,2,3,15.898,0,north
1987,2,5,15.877,0,north
1987,2,7,15.94,0,north
1987,2,9,15.934,0,north
1987,2,11,15.9,0,north
1987,2,13,15.952,0,north
1987,2,15,15.977,0,north
1987,2,17,16.169,0,north
1987,2,19,16.136,0,north
1987,2,21,16.293,0,north
1987,2,23,16.275,0,north
1987,2,25,16.276,0,north
1987,2,27,16.265,0,north
1987,3,1,16.059,0,north
1987,3,3,15.874,0,north
1987,3,5,15.936,0,north
1987,3,7,15.78,0,north
1987,3,9,15.713,0,north
1987,3,11,15.778,0,north
1987,3,13,15.844,0,north
1987,3,15,15.902,0,north
1987,3,17,15.886,0,north
1987,3,19,15.75,0,north
1987,3,21,15.78,0,north
1987,3,23,15.778,0,north
1987,3,25,15.708,0,north
1987,3,27,15.754,0,north
1987,3,29,15.804,0,north
1987,3,31,15.709,0,north
1987,4,2,15.626,0,north
1987,4,4,15.506,0,north
1987,4,6,15.539,0,north
1987,4,8,15.541,0,north
1987,4,10,15.573,0,north
1987,4,12,15.408,0,north
1987,4,14,15.374,0,north
1987,4,16,15.414,0,north
1987,4,18,15.247,0,north
1987,4,20,15.151,0,north
1987,4,22,14.991,0,north
1987,4,24,14.869,0,north
1987,4,26,14.742,0,north
1987,4,28,14.629,0,north
1987,4,30,14.553,0,north
1987,5,2,14.292,0,north
1987,5,4,14.241,0,north
1987,5,6,14.118,0,north
1987,5,8,13.996,0,north
1987,5,10,13.932,0,north
1987,5,12,13.886,0,north
1987,5,14,13.806,0,north
1987,5,16,13.735,0,north
1987,5,18,13.72,0,north
1987,5,20,13.596,0,north
1987,5,22,13.406,0,north
1987,5,24,13.417,0,north
1987,5,26,13.423,0,north
1987,5,28,13.342,0,north
1987,5,30,13.234,0,north
1987,6,1,13.042,0,north
1987,6,3,12.995,0,north
1987,6,5,12.866,0,north
1987,6,7,12.739,0,north
1987,6,9,12.677,0,north
1987,6,11,12.658,0,north
1987,6,13,12.553,0,north
1987,6,15,12.482,0,north
1987,6,17,12.474,0,north
1987,6,19,12.396,0,north
1987,6,21,12.288,0,north
1987,6,23,12.217,0,north
1987,6,25,12.067,0,north
1987,6,27,11.956,0,north
1987,6,29,11.875,0,north
1987,7,1,11.423,0,north
1987,7,3,11.329,0,north
1987,7,5,11.232,0,north
1987,7,7,11.126,0,north
1987,7,9,11.021,0,north
1987,7,11,10.819,0,north
1987,7,13,10.632,0,north
1987,7,15,10.525,0,north
1987,7,17,10.312,0,north
1987,7,19,10.068,0,north
1987,7,21,9.89,0,north
1987,7,23,9.711,0,north
1987,7,25,9.62,0,north
1987,7,27,9.469,0,north
1987,7,29,9.165,0,north
1987,7,31,8.979,0,north
1987,8,2,8.67,0,north
1987,8,4,8.371,0,north
1987,8,6,8.242,0,north
1987,8,8,8.165,0,north
1987,8,10,8.072,0,north
1987,8,12,7.793,0,north
1987,8,14,7.557,0,north
1987,8,16,7.382,0,north
1987,8,18,7.39,0,north
1987,8,20,7.319,0,north
1987,8,21,7.21,0,north
1987,8,22,7.21,0,north
1987,8,23,7.265,0,north
1987,8,24,7.216,0,north
1987,8,25,7.157,0,north
1987,8,26,7.145,0,north
1987,8,27,7.079,0,north
1987,8,28,7.123,0,north
1987,8,29,7.041,0,north
1987,8,30,7.019,0,north
1987,8,31,7.072,0,north
1987,9,1,6.967,0,north
1987,9,2,6.89,0,north
1987,9,3,6.909,0,north
1987,9,4,7.008,0,north
1987,9,5,7.041,0,north
1987,9,6,7.059,0,north
1987,9,7,7.087,0,north
1987,9,8,7.041,0,north
1987,9,9,7.145,0,north
1987,9,10,7.106,0,north
1987,9,11,7.121,0,north
1987,9,12,7.127,0,north
1987,9,13,7.174,0,north
1987,9,14,7.19,0,north
1987,9,15,7.177,0,north
1987,9,16,7.117,0,north
1987,9,17,7.223,0,north
1987,9,18,7.205,0,north
1987,9,19,7.233,0,north
1987,9,20,7.353,0,north
1987,9,21,7.397,0,north
1987,9,22,7.459,0,north
1987,9,23,7.51,0,north
1987,9,24,7.571,0,north
1987,9,25,7.648,0,north
1987,9,26,7.665,0,north
1987,9,27,7.653,0,north
1987,9,28,7.694,0,north
1987,9,29,7.757,0,north
1987,9,30,7.834,0,north
1987,10,1,8.039,0,north
1987,10,2,8.221,0,north
1987,10,3,8.311,0,north
1987,10,4,8.508,0,north
1987,10,5,8.486,0,north
1987,10,6,8.587,0,north
1987,10,7,8.635,0,north
1987,10,8,8.675,0,north
1987,10,9,8.691,0,north
1987,10,10,8.851,0,north
1987,10,11,8.874,0,north
1987,10,12,8.837,0,north
1987,10,13,8.984,0,north
1987,10,14,9.088,0,north
1987,10,15,8.996,0,north
1987,10,16,8.997,0,north
1987,10,17,9.04,0,north
1987,10,18,9.046,0,north
1987,10,19,9.141,0,north
1987,10,20,9.228,0,north
1987,10,21,9.322,0,north
1987,10,22,9.441,0,north
1987,10,23,9.471,0,north
1987,10,24,9.498,0,north
1987,10,25,9.468,0,north
1987,10,26,9.448,0,north
1987,10,27,9.478,0,north
1987,10,28,9.587,0,north
1987,10,29,9.709,0,north
1987,10,30,9.867,0,north
1987,10,31,9.988,0,north
1987,11,1,10.163,0,north
1987,11,2,10.214,0,north
1987,11,3,10.256,0,north
1987,11,4,10.297,0,north
1987,11,5,10.381,0,north
1987,11,6,10.404,0,north
1987,11,7,10.482,0,north
1987,11,8,10.599,0,north
1987,11,9,10.679,0,north
1987,11,10,10.771,0,north
1987,11,11,10.89,0,north
1987,11,12,10.973,0,north
1987,11,13,11.139,0,north
1987,11,14,11.203,0,north
1987,11,15,11.302,0,north
1987,11,16,11.436,0,north
1987,11,17,11.508,0,north
1987,11,18,11.448,0,north
1987,11,19,11.485,0,north
1987,11,20,11.592,0,north
1987,11,21,11.635,0,north
1987,11,22,11.712,0,north
1987,11,23,11.745,0,north
1987,11,24,11.847,0,north
1987,11,25,11.934,0,north
1987,11,26,12.003,0,north
1987,11,27,12.073,0,north
1987,11,28,12.137,0,north
1987,11,29,12.185,0,north
1987,11,30,12.228,0,north
1987,12,1,12.497,0,north
1987,12,2,12.584,0,north
1988,1,13,14.826,0,north
1988,1,14,14.854,0,north
1988,1,15,14.973,0,north
1988,1,16,14.987,0,north
1988,1,17,15,0,north
1988,1,18,15.051,0,north
1988,1,19,15.047,0,north
1988,1,20,15.049,0,north
1988,1,21,15.113,0,north
1988,1,22,15.09,0,north
1988,1,23,15.085,0,north
1988,1,24,15.022,0,north
1988,1,25,15.02,0,north
1988,1,26,15.115,0,north
1988,1,27,15.163,0,north
1988,1,28,15.241,0,north
1988,1,29,15.278,0,north
1988,1,30,15.362,0,north
1988,1,31,15.443,0,north
1988,2,1,15.56,0,north
1988,2,2,15.568,0,north
1988,2,3,15.462,0,north
1988,2,4,15.479,0,north
1988,2,5,15.413,0,north
1988,2,6,15.448,0,north
1988,2,7,15.313,0,north
1988,2,8,15.309,0,north
1988,2,9,15.276,0,north
1988,2,10,15.304,0,north
1988,2,11,15.292,0,north
1988,2,12,15.326,0,north
1988,2,13,15.332,0,north
1988,2,14,15.363,0,north
1988,2,15,15.379,0,north
1988,2,16,15.476,0,north
1988,2,17,15.443,0,north
1988,2,18,15.471,0,north
1988,2,19,15.546,0,north
1988,2,20,15.639,0,north
1988,2,21,15.73,0,north
1988,2,22,15.831,0,north
1988,2,23,16.015,0,north
1988,2,24,15.906,0,north
1988,2,25,15.836,0,north
